samples,DME flowrate,Carbon efficiency,CAPEX,OPEX,LCP,Energy efficiency
356,2.94969679,72.0646374,158282751.0,145327049.3,1.929563697,53.0479371
357,2.94970392,72.06481378,157106370.3,125997217.5,1.7003928,66.96049519
358,2.949705604,72.06485344,158212987.7,148243557.5,1.963792913,53.05089522
359,2.949696787,72.06463731,158282751.0,148251837.1,1.963992705,53.04793631
360,3.912182248,95.81830589,218939300.6,88644988.72,1.015005373,67.39849998
361,3.768301787,92.14161769,163755455.5,81200648.28,0.925439918,72.669957
362,3.956261271,96.91687628,212116278.9,88859344.62,0.998544137,67.773555
363,3.83444177,93.83080255,224210839.6,88484640.22,1.039738856,66.31862091
364,3.94413545,96.61366087,216893771.6,88730673.98,1.005421499,67.8204817
365,3.452186389,84.411802,217201514.5,82404180.62,1.085429164,64.26792194
366,3.920511478,96.03159744,223302716.0,88606602.44,1.017048204,67.73269939
367,3.911488873,95.80129575,215121765.0,88625454.53,1.011031399,67.28544128
368,3.912248293,95.81982461,224976522.7,90965389.49,1.041876111,65.7678288
369,3.912192709,95.81856213,212262189.2,89917322.93,1.019334231,66.19884381
370,3.912175614,95.81817599,219419916.2,88390443.06,1.013248937,67.61731132
371,3.912193616,95.81858451,215673660.0,90958957.64,1.032135359,65.50363925
372,3.912179441,95.8182628,218517367.3,87790091.13,1.006978662,68.07573394
373,3.912193858,95.81859082,218935513.2,123538961.9,1.324695819,67.39816715
374,3.912193703,95.81858697,218935536.8,88164706.65,1.010735789,67.39816586
375,3.912194219,95.81859962,218935455.8,88957106.43,1.017768423,67.39817055
376,3.912187244,95.8184285,220535259.5,87759705.94,1.008810628,68.16376679
377,3.912201258,95.81877175,218935385.8,88645896.59,1.015004417,67.39797394
378,2.764556456,67.56094541,264884477.1,113737504.3,1.819293442,54.24690984
379,2.652894036,64.8182845,226768138.0,103787533.1,1.70704081,58.21857401
380,3.647922817,89.16523986,157974714.2,110068024.3,1.224285723,71.23718488
381,3.547444181,86.70299878,164071022.6,109582508.9,1.261219336,69.89980232
382,3.353447124,81.95130382,207112728.5,113232435.3,1.424320234,64.58894292
383,2.502596731,61.14735613,237074213.7,103082672.3,1.816575921,55.78416291
384,2.591566416,63.32108865,235335304.8,103664082.3,1.75926525,57.23861215
385,2.591061071,63.30867637,227059871.2,102652237.0,1.733022913,57.7614363
386,2.591091611,63.30944903,235479775.4,102819439.0,1.748496288,57.88099129
387,2.591093979,63.30949316,231634388.4,103840738.2,1.756127962,56.987393
388,2.591092728,63.30947455,233486041.0,102764495.4,1.744621058,57.86440063
389,2.591099204,63.30948394,232663419.2,104534113.7,1.767035774,56.49927842
390,2.591095783,63.30944325,231920015.6,73714862.86,1.352871705,57.13678062
391,2.591094185,63.3095095,231926257.3,104134695.6,1.760526439,57.136897
392,2.591094604,63.30951962,231926243.6,104321714.8,1.763032303,57.13690519
393,2.59107967,63.30915437,230095428.3,105188089.6,1.771770699,55.94754454
394,2.591088013,63.3093502,231318513.8,103095261.7,1.745644951,57.54486461
395,2.591096229,63.30945423,231920027.4,103653802.2,1.754070988,57.13678883
396,2.2088647,53.9640705,212844069.6,147715085.7,2.715001912,44.03320855
397,1.987892844,48.5563763,185016377.9,129078377.1,2.634181141,46.07889419
398,2.373260829,57.97840415,198589647.6,149907720.1,2.53451659,45.99113653
399,3.420240951,83.56186206,133801697.1,166807793.4,1.852981156,55.37240143
400,3.263544317,79.73436862,144494641.2,164639293.5,1.932242072,54.02351116
401,3.250877311,79.42139071,169552924.5,171265264.6,2.041979633,51.344529
402,2.069373203,50.55708106,220929295.0,145298036.8,2.873392692,42.46343419
403,2.208400763,53.9527251,212727567.8,147768703.1,2.716200135,43.99803545
404,2.208882458,53.96454054,213542781.3,148172618.5,2.723462302,43.84091595
405,2.208852757,53.96380722,212559001.2,146924508.4,2.702062699,44.38409539
406,2.20890709,53.96517037,212724823.2,147289927.4,2.708046493,44.22282484
407,2.208856818,53.96390826,213343341.1,139468689.2,2.586303867,48.06399913
408,2.208866291,53.96409262,212792809.3,147786158.5,2.716022537,44.00061137
409,2.208863597,53.96407277,212843962.2,174453486.7,3.135317255,44.03251494
410,2.208863531,53.96407341,212843986.8,147235847.5,2.707469812,44.03251676
411,2.20886326,53.96406692,212843980.4,149207036.0,2.738456227,44.03251141
412,2.208861155,53.9640139,215030383.8,132103365.7,2.473634458,52.37386231
413,2.208864903,53.96410587,212875780.4,147752727.8,2.715651927,44.01696254
414,3.537730947,86.43778167,138957461.4,172181766.2,1.850131054,70.27851717
415,3.010576225,73.51827092,123711944.7,146289782.0,1.854814501,71.87577082
416,3.077009713,75.13116205,116748550.1,146263522.1,1.805242502,73.23967303
417,3.033830409,74.08082478,123415699.7,146616959.1,1.84394372,72.15016627
418,2.270676643,55.47010434,167230020.2,136338927.9,2.385205918,62.5491172
419,2.928288866,71.51864003,143126157.7,147584079.6,1.949323193,69.55970091
420,2.967045597,72.46617672,142076237.9,147457089.5,1.920931035,70.55443863
421,2.966396425,72.45027583,141098033.4,146498879.7,1.90879047,71.25746133
422,2.966417593,72.45078158,138211701.8,148217384.0,1.924923767,69.84734435
423,2.966419243,72.45081655,141888383.0,148069837.8,1.928250636,70.06561936
424,2.966415671,72.45073616,140580679.3,151657408.5,1.968447935,67.40843377
425,2.966371182,72.44967716,141941315.9,147124404.3,1.917288086,70.7913276
426,2.966419789,72.45083903,141916350.0,125775149.1,1.667327307,70.4576448
427,2.966419368,72.45082389,141916320.9,148038279.9,1.927919577,70.45762876
428,2.966419556,72.45082881,141915787.7,146143711.8,1.905742623,70.45752908
429,2.966415734,72.45073397,140071831.9,161944172.1,2.08815599,60.86845981
430,2.966421095,72.45081258,141787287.5,147299610.6,1.919094861,70.65232402
431,2.966419307,72.45082149,141916308.2,147557464.6,1.922291611,70.45763206
432,1.77788997,43.43270426,234330307.1,76250860.7,2.02673168,47.9253789
433,1.576214201,38.50125634,202939940.8,68082055.67,2.024878682,50.58572604
434,1.705627861,41.66785865,239399043.5,75898362.61,2.117542241,46.3767984
435,1.89704009,46.34334393,226004074.7,77357757.35,1.901795147,50.04356534
436,1.77789195,43.43274287,234330252.5,76250815.34,2.026728412,47.9254615
437,1.868379312,45.64307117,232913953.1,77751598.85,1.953371204,49.20228741
438,1.753209868,42.82973736,236038373.5,76009420.49,2.054453907,47.48302587
439,1.77691032,43.40867899,232733840.4,76338672.42,2.025900676,47.79431625
440,1.777878796,43.43243248,233881179.4,76035557.17,2.021509209,48.06544694
441,1.777886142,43.43260968,233264062.9,76421263.8,2.027618069,47.77708256
442,1.777889636,43.43270821,234515529.4,76039961.25,2.023038088,48.07928597
443,1.777899899,43.43294728,232844366.3,78132933.52,2.060068359,46.59878746
444,1.777888846,43.43266545,234321099.7,76182651.24,2.025379707,47.97315386
445,1.777891922,43.4327422,234330166.1,159221369.2,3.647142834,47.92543088
446,1.777891823,43.43273976,234330172.4,80898665.42,2.117500871,47.9254301
447,1.777891893,43.43274148,234330166.1,77800207.86,2.056987908,47.92543036
448,1.777889751,43.43269814,237922668.6,73186802.47,1.975131648,50.28982327
449,1.777892617,43.43278056,234503525.6,76495361.93,2.031901128,47.75863926
450,1.888874806,46.14413027,230868869.1,164801354.5,3.5279514,51.39475176
451,1.735826906,42.39896411,195232134.4,138896493.0,3.237097646,56.02713501
452,1.564837132,38.22311458,207792701.5,138367593.9,3.611816388,51.91568223
453,1.668339184,40.7506594,199864604.9,138796489.2,3.377288161,54.26259961
454,1.589973869,38.83695542,201445872.8,138056395.7,3.531638936,52.83273073
455,1.689864983,41.27629211,198300742.6,138884831.9,3.332308523,54.74497318
456,1.669252466,40.77303773,201232759.9,138752682.6,3.377871947,54.42575753
457,1.668346146,40.75084591,200162961.2,138952652.2,3.381253555,54.06284851
458,1.668339005,40.75065295,200926490.3,138676637.0,3.377390016,54.48530227
459,1.668338565,40.75063578,199631452.0,138916380.2,3.379214671,54.0851476
460,1.668341464,40.75071393,200507296.1,138520781.6,3.373116539,54.6808607
461,1.668334436,40.75054257,199846894.5,138870477.9,3.37879437,54.15945515
462,1.66833919,40.75065943,199864433.0,72470420.81,1.996879897,54.26253372
463,1.668338276,40.750633,199864405.7,134148711.8,3.280557835,54.26249958
464,1.66833927,40.75066151,199864433.0,138127622.8,3.363366822,54.26253503
465,1.668346616,40.75084118,196564910.4,141676481.3,3.429146065,50.40400582
466,1.6683618,40.75120457,199847582.5,138702881.8,3.375252596,54.39209217
467,1.66834,40.75067005,199864370.2,138796526.2,3.377286707,54.26255417
468,3.972386719,97.34718114,195752981.1,186223413.3,1.828739697,66.20733271
469,3.88213807,94.91335071,118280809.0,160636378.7,1.561009779,74.681009
470,3.9719941,97.30533449,209263902.1,186437386.9,1.844664035,66.43826586
471,3.973721336,97.38042649,195643336.1,186228099.3,1.828053906,66.22171635
472,3.972410218,97.3477573,195723584.4,186223611.2,1.828700427,66.20662973
473,3.25043477,79.45100936,198626902.1,174263435.4,2.11076546,64.07331867
474,3.970426825,97.29383002,194516650.5,186208545.3,1.828242411,66.14100477
475,3.975855403,97.43222114,199405033.1,186017779.2,1.829094678,66.55471181
476,3.972457622,97.34884523,204901758.0,190613392.7,1.876471632,62.99881291
477,3.972414597,97.3478649,197121110.5,186114095.6,1.829175987,66.3428669
478,3.972410952,97.34777846,196170295.2,185736725.3,1.824902932,66.62940391
479,3.97240725,97.34768455,199834475.8,183935904.2,1.812925927,68.30933609
480,3.972404089,97.34761611,195765966.8,186105672.0,1.827715873,66.30634292
481,3.972410198,97.34775695,195723887.5,141559943.8,1.438302549,66.20664008
482,3.972410123,97.3477551,195723893.8,185742802.9,1.824498118,66.2066389
483,3.972410126,97.34775517,195723893.8,189375813.3,1.856253699,66.20663894
484,3.972406251,97.34766002,197680476.6,184925941.2,1.819368646,67.37075971
485,3.972404918,97.3475517,195683240.5,186026223.6,1.826936109,66.37013516
486,2.799042158,68.40552386,234045422.5,121890138.7,1.853077194,60.21210413
487,2.902324847,70.91657442,187521001.9,112103559.7,1.604672706,67.69177363
488,2.535724459,61.95639985,206737645.7,109131414.6,1.826876838,62.30339483
489,2.509818175,61.32389218,208596253.3,108957208.4,1.846343992,61.88882215
490,3.806501277,93.02697086,142236273.3,123740417.0,1.281136334,75.2032177
491,2.509716903,61.32141413,208688511.9,108960816.6,1.846618343,61.88618934
492,2.507602293,61.26957408,203466941.9,109195887.4,1.842937973,61.46628072
493,2.509720417,61.32150887,204377861.0,107246091.4,1.815887281,63.23874394
494,2.509823332,61.32401722,207382842.9,109010540.8,1.845106238,61.80414603
495,2.509817931,61.32389457,208441406.8,109293824.6,1.850749483,61.59872901
496,2.509814271,61.32379639,207042300.0,110466581.7,1.864703227,60.58202158
497,2.509808696,61.32360314,208839306.1,109379680.5,1.852590665,61.53898747
498,2.509818305,61.32389437,208596229.7,146885483.5,2.37106471,61.88882389
499,2.509818461,61.32389916,208596269.7,109438017.6,1.85299559,61.88882915
500,2.509818469,61.32389935,208596282.4,111142047.6,1.876570101,61.88883155
501,2.509804222,61.32355078,208204381.8,109463854.7,1.852726727,61.44778749
502,2.509846418,61.32463078,209373781.9,109881386.5,1.860372138,61.13780313
503,2.50981888,61.32392426,208597002.3,108957294.2,1.846345878,61.88879453
504,3.444736902,84.16242682,160169210.1,126949276.5,1.469257223,69.33174476
505,3.049890108,74.49315124,138480430.3,110937087.0,1.448173152,71.74306932
506,3.413916062,83.41565907,167392476.2,126771849.5,1.489346434,69.14893359
507,3.489338776,85.25740912,157681159.1,127022158.5,1.448293821,70.07951339
508,3.444739108,84.16248155,160169117.3,126949362.2,1.469257037,69.33170119
509,2.911957557,71.14346807,187746047.6,121142304.8,1.707457793,64.4850468
510,3.496915148,85.43757375,156189297.8,126953740.7,1.442736658,70.22350622
511,3.442696043,84.11239192,159608529.1,127150172.7,1.471490181,69.09450554
512,3.444707915,84.16170718,159743528.5,126584957.8,1.465093303,69.64168148
513,3.444737779,84.16244643,156494211.5,127422574.2,1.469676509,68.79295309
514,3.444735852,84.16239382,160361504.0,126520358.0,1.465161933,69.71973001
515,3.444737111,84.16242807,161194188.6,125696214.4,1.457840075,70.49380021
516,3.444741604,84.16253816,160203393.4,126952745.8,1.46933066,69.3299257
517,3.444738983,84.16247888,160169504.0,87829886.28,1.074941711,69.33175864
518,3.444738994,84.16247915,160169497.7,129032811.0,1.490258248,69.33175903
519,3.444739061,84.16248079,160169516.8,126828934.1,1.468043641,69.33176424
520,3.444737948,84.16245305,157653660.7,134365457.1,1.541031963,63.26879734
521,3.444733159,84.16229375,160056806.9,126735922.9,1.466975177,69.51698893
522,3.035550408,74.16428258,177120473.5,88422641.57,1.249397547,62.95193732
523,2.683339252,65.5430666,148344812.1,80010419.7,1.260801381,64.11126395
524,2.630728743,64.25688024,155947357.0,79595219.38,1.292321695,63.58608881
525,2.704762616,66.06398158,151175976.8,79977841.25,1.254665903,64.76689439
526,3.100929683,75.73689767,129386113.2,84213252.32,1.113139477,68.62250559
527,2.646826774,64.65007208,154519316.8,79695755.37,1.283580206,63.81187778
528,2.706354772,66.10301868,151595484.0,79845674.17,1.252864286,64.95538567
529,2.704713326,66.06274571,151413166.5,80212415.82,1.258057819,64.5375172
530,2.704762121,66.06396893,153711326.0,79469145.38,1.251958784,65.38473684
531,2.704703548,66.06250836,151173952.9,80342392.14,1.259370253,64.39919403
532,2.70476343,66.06400183,150680044.1,82548577.6,1.286919376,62.25213412
533,2.704767699,66.06408529,151149438.4,79975969.08,1.254599494,64.76787319
534,2.704763118,66.06399508,151175964.0,112361867.2,1.670393497,64.76690901
535,2.704762035,66.06396774,151175966.8,77894332.72,1.22791924,64.76688507
536,2.704762173,66.06397114,151175966.8,80106086.49,1.256312433,64.76688868
537,2.704763359,66.0640002,153601207.8,75366697.89,1.199127266,69.89567989
538,2.704716981,66.06285544,151260989.9,80112807.91,1.256547919,64.6330151
539,2.704760564,66.06392957,151175961.3,79977836.86,1.254666775,64.76684848
540,2.139845805,52.27238017,161988835.2,145248819.7,2.665625082,65.21599393
541,3.032546358,74.12251409,206001280.9,205261453.1,2.62726457,63.00114683
542,2.231993551,54.52118151,156716945.8,145927044.2,2.556492568,67.09751989
543,2.120788261,51.80753708,163414012.6,145122624.1,2.690253191,64.81952729
544,2.139870063,52.27297259,161988366.5,145250152.9,2.665615604,65.21545256
545,2.652243166,64.77685587,144519920.1,151663956.2,2.207764454,72.94503716
546,2.139041616,52.25275412,161319141.6,145226323.1,2.664985177,65.18792944
547,2.135032204,52.15441873,163042339.5,144950080.2,2.668788983,65.39147916
548,2.13986249,52.27279576,161680336.1,144918461.4,2.659655797,65.52121439
549,2.139871848,52.27301828,165310489.0,143968351.3,2.651146224,66.58124187
550,2.139867137,52.27293145,161669343.3,147041741.5,2.694082143,63.54666126
551,2.13987989,52.27321517,160982373.4,146381315.9,2.682040542,64.12384173
552,2.139869152,52.27286727,162334094.7,146397801.7,2.684897803,64.1557787
553,2.139865983,52.27287623,161988156.3,117219266.6,2.210781211,65.21527692
554,2.139866777,52.27289253,161988117.2,142205060.8,2.616208499,65.21531202
555,2.139865813,52.27286882,161988110.8,145277631.4,2.666066287,65.21527411
556,2.139877267,52.27315059,161606904.5,145850020.1,2.674613195,64.63746124
557,2.139839976,52.27224899,162181270.2,145595079.5,2.67161772,64.89565158
558,2.682394177,65.50966321,140054921.4,125475126.3,1.837158589,68.9546534
559,3.747903115,91.67526116,179906222.9,174745884.6,1.814696223,66.29350301
560,3.819913774,93.46167535,173665244.5,175427140.4,1.780015772,67.02996281
561,3.809740022,93.21103314,174664826.7,175376611.0,1.785378789,66.90449623
562,3.147371505,76.93391802,203171698.7,165229678.3,2.08611188,61.35046026
563,3.811266767,93.24841531,175447484.0,175405058.0,1.78576028,66.93249657
564,3.818376568,93.42278444,173426012.8,176233912.8,1.787813192,66.54195341
565,3.809744276,93.21105586,177489476.7,176984285.9,1.803053117,66.05692034
566,3.809735459,93.21091903,172208137.0,177273725.1,1.800041397,65.78468198
567,3.809734374,93.21083417,174623570.0,173066615.8,1.76428379,68.2511949
568,3.809741873,93.21107661,175951862.5,172186514.0,1.757680997,68.80998023
569,3.809723501,93.21067318,173520387.0,173337886.9,1.765580217,68.06497102
570,3.809738729,93.2109993,174664744.8,218849134.0,2.181590888,66.90447016
571,3.809739344,93.21101431,174664734.8,178421733.2,1.813132458,66.90448128
572,3.809739377,93.21101511,174664734.8,175586955.3,1.787296085,66.90448225
573,3.809706728,93.21021647,175386679.7,173061166.8,1.765063871,68.27135526
574,3.80974916,93.21104381,173555427.5,174017967.9,1.771804126,67.66582164
575,3.809727474,93.21066362,174661704.5,175376355.6,1.785379,66.90434037
576,1.606995981,39.25358081,250592366.6,75310116.19,2.263207485,47.73083041
577,1.901351712,46.45119347,321486236.9,90452904.86,2.341436534,42.2200565
578,1.564307109,38.21058456,252591469.1,75017321.98,2.323681905,46.77176108
579,2.666051564,65.10954613,144893924.6,80442266.74,1.269322119,67.90348369
580,1.947814566,47.57814326,218152671.1,77393911.15,1.836424992,54.60697112
581,2.217982892,54.1753599,269903951.6,87060830.58,1.85922884,55.19963411
582,1.641688674,40.1011042,247319669.0,75530065.34,2.211902261,48.46373242
583,1.608403195,39.28807243,252807799.8,75210017.54,2.264684159,47.92420636
584,1.606991894,39.25347562,250578136.0,75278686.54,2.262498024,47.75601119
585,1.606996293,39.25358268,256412387.1,74648491.74,2.263682245,48.46310721
586,1.606996287,39.25357862,249870955.0,75925664.18,2.274676244,47.21209335
587,1.606991493,39.25346499,242088828.8,85217853.44,2.45570849,40.6282615
588,1.606995723,39.25355225,250578057.7,75308026.3,2.263126376,47.73205281
589,1.606993485,39.25350967,250595540.7,96438603.64,2.719741153,47.73138785
590,1.606994607,39.25354019,250595555.2,73225962.3,2.218185341,47.7314128
591,1.606994508,39.25353795,250595558.9,75207510.42,2.261000664,47.73140958
592,1.607001358,39.25370645,255566283.7,73025477.98,2.226459559,49.83825109
593,1.60699496,39.25354865,250596639.0,75309693.8,2.263210638,47.73126389
594,3.00061623,73.26004819,118432226.6,103638868.4,1.360251532,72.32917517
595,3.936726123,96.3334844,154324481.2,134083982.7,1.342511462,69.00463967
596,2.912045144,71.15008944,311637119.4,134059018.6,2.034936279,54.13381646
