formulation,productivity,capex,opex,batches,batch time,cycle time,cost
2.682776553,0.073164338,65684385.65,248385.3748,168,443685.4341,167146.6406,3394.896753
2.682776553,0.073164338,65684386,248385.4067,168,443685.4341,167146.6406,3394.897189
3.147157075,0.069175662,61823146.34,206919.8069,222,409155.2528,126822.4219,2991.222634
3.147157075,0.069175662,61882639.33,209602.8418,222,481151.9589,126822.4219,3030.008455
3.147157075,0.069175662,61649834.37,212678.0654,204,420392.7979,138061.1719,3074.463737
3.147157075,0.066521895,60963135.82,203487.8089,222,409832.5715,126822.4219,3058.9599
3.147157075,0.069672423,62042587.08,207638.6726,222,409080.101,126822.4219,2980.213181
3.147157075,0.069235492,61858563.87,207011.4445,222,409140.3653,126822.4219,2989.961356
3.147157075,0.069235492,61856853.22,206413.2192,222,400945.4292,126822.4219,2981.320913
3.147157075,0.075443453,63864994.9,215042.0763,222,407749.8894,126822.4219,2850.374259
3.147157075,0.056722112,56958246.81,189841.2569,222,411998.7545,126822.4219,3346.865078
3.147157075,0.069235492,61858563.34,207011.4085,222,409140.3656,126822.4219,2989.960836
3.147157075,0.069235492,61842106.42,206914.6615,222,409063.8451,126822.4219,2988.563475
3.147157075,0.069235492,56177636.56,189514.9351,222,399256.3649,126822.4219,2737.251236
3.147157075,0.069235492,61858563.65,207011.4254,222,409140.3656,126822.4219,2989.961081
3.147157075,0.069235492,61543856.23,205000.5647,222,407648.803,126822.4219,2960.917296
3.147157075,0.069235492,61833192.78,206510.8316,222,403710.8555,126822.4219,2982.730774
3.147157075,0.069235492,61858564.15,207011.464,222,409140.3656,126822.4219,2989.961638
3.210725985,0.070634141,61858519.54,207008.5823,222,409140.3656,126822.4219,2930.715633
2.587526569,0.069235492,66290352.73,224666.9245,222,409140.3656,126822.4219,3244.967561
3.147157075,0.069235492,61858563.85,207011.4436,222,409140.3656,126822.4219,2989.961344
2.639792737,0.062721199,56505081.1,197719.9883,204,399147.8388,138061.1719,3152.363006
2.639792737,0.062721199,56728708.74,194996.3727,222,459907.7686,126822.4219,3108.938844
2.639792737,0.063282108,56766232.5,201276.6052,204,471107.8948,138061.1719,3180.624208
2.639792737,0.057130802,54355948.11,191608.8454,204,471618.6247,138061.1719,3353.862353
2.639792737,0.062670159,56518223.23,200304.2614,204,471148.8904,138061.1719,3196.166486
2.639792737,0.062670159,56519102.75,200902.3789,204,479350.8866,138061.1719,3205.710384
2.639792737,0.059565717,55328559,195457.461,204,471399.4279,138061.1719,3281.375113
2.639792737,0.074747836,61645100.09,219924.099,204,471234.739,138061.1719,2942.213574
2.639792737,0.062670159,56518223.28,200304.2647,204,471148.8904,138061.1719,3196.16654
2.639792737,0.062670159,56551962.38,200405.0016,204,471198.1884,138061.1719,3197.773954
2.639792737,0.062670159,62111038.2,217015.1187,204,478325.566,138061.1719,3462.814244
2.639792737,0.062670159,56518223.29,200304.2651,204,471148.8904,138061.1719,3196.166546
2.639792737,0.062670159,56727291.11,201263.2879,204,471592.6792,138061.1719,3211.469249
2.639792737,0.062670159,56531185.01,200527.0736,204,473533.2681,138061.1719,3199.721803
2.639792737,0.062670159,56518223.16,200304.2559,204,471148.8904,138061.1719,3196.166399
2.587526569,0.061429207,56526040.74,200313.9203,204,471148.8904,138061.1719,3260.89057
3.210725985,0.062670159,52517064.26,184296.0855,204,471148.8904,138061.1719,2940.731107
2.639792737,0.062670159,56518223.33,200304.268,204,471148.8904,138061.1719,3196.166593
2.639792737,0.062670159,56518223.21,200304.2597,204,471148.8904,138061.1719,3196.16646
1.771617762,0.063314125,74168104.79,258944.1455,220,377774.4599,128293.8029,4089.832153
1.771617762,0.063314125,74196490.05,260955.3967,219,424931.3162,128293.8029,4121.598385
1.771617762,0.063314125,74185065.05,259776.4719,220,389011.3232,128293.8029,4102.978136
1.771617762,0.063314125,74180234.54,258958.1178,220,377779.8589,128293.8029,4090.052835
1.771617762,0.064560081,74671823.69,261169.2631,221,377080.5292,127679.8013,4045.367631
1.771617762,0.062640207,73827101.98,257777.7651,219,378116.7479,128636.0888,4115.212533
1.771617765,0.063302481,73999001.28,264247.8862,207,394566.3181,135871.6406,4174.368575
1.771617762,0.042050096,63091573.76,220598.1963,195,393761.2994,144382.0727,5246.080719
1.771617762,0.063895448,74504986.77,260238.219,220,377559.2588,128004.3478,4072.875753
1.771617762,0.063895448,74449074.36,260165.0492,220,377485.0058,128004.3488,4071.730605
1.771617765,0.063314125,74142584.31,258858.1573,220,377693.3814,128212.7244,4088.474033
1.771617762,0.063314125,69683591.77,238732.0191,237,363640.0653,119061.3281,3770.596495
1.771617762,0.063314125,74179783.89,258954.4141,220,377774.4599,128293.8029,4089.994338
1.771617762,0.063314125,74111466.4,258112.7014,221,377107.9414,127627.2845,4076.700106
1.771617762,0.063314125,74311174.49,252850.7728,237,363173.7302,119061.3281,3993.591817
1.771617762,0.063314125,74179781.81,258954.2647,220,377774.4599,128293.8029,4089.991979
2.667505896,0.08719164,71684495.97,247783.0364,220,377774.4599,128293.8029,2841.821037
1.609334475,0.063314125,76959789.85,271876.8353,220,377774.4599,128293.8029,4294.094468
1.771617762,0.063314125,74171999.14,258947.6179,220,377774.4599,128293.8029,4089.886996
2.437193443,0.059447582,58950996.65,203345.3183,207,387615.8266,135871.6406,3420.581816
2.437193443,0.059447582,58958952.98,204259.5782,207,423535.0049,135871.6406,3435.961076
2.437193443,0.057767005,58215937.27,202274.8441,207,435167.4953,135871.6406,3501.563662
2.437193443,0.060404641,59426588.43,206761.4316,207,434632.6013,135871.6406,3422.939524
2.437193443,0.060404641,59327505.18,206624.7855,207,434554.7922,135871.6406,3420.677344
2.437193443,0.059462874,59299218.7,196822.1999,236,417982.3189,119061.3281,3310.001458
2.437193443,0.088729892,69608755.4,252021.4332,207,430334.7616,135871.6406,2840.321658
2.437193443,0.058646051,58516767.93,203637.8311,207,434887.5968,135871.6406,3472.319567
2.437193443,0.058646051,58564522.55,203707.9176,207,434960.652,135871.6406,3473.514644
2.437193443,0.059446606,58972168.01,205127.7164,207,434815.9152,135871.6406,3450.621149
2.437193443,0.059446606,63678400.33,220591.7021,207,445767.3117,135871.6406,3710.753506
2.437193443,0.059446606,58963751.08,205080.7213,207,434772.9176,135871.6406,3449.830607
2.437193443,0.059446606,59016865.18,205381.3573,207,435031.0349,135871.6406,3454.887851
2.437193443,0.059446606,59041204.44,206130.9181,207,446349.2005,135871.6406,3467.496827
2.437193443,0.059446606,58963751.14,205080.7257,207,434772.9176,135871.6406,3449.830681
1.609334475,0.043167096,61161690.54,214256.9831,207,434772.9176,135871.6406,4963.432892
2.667505896,0.059446606,56918665.26,197078.1025,207,434772.9176,135871.6406,3315.212009
2.437193443,0.059446606,58963751.2,205080.7297,207,434772.9176,135871.6406,3449.830748
2.437193443,0.059446606,58963751.01,205080.7164,207,434772.9176,135871.6406,3449.830524
3.402968969,0.041946902,45012017.75,170048.4513,166,502596.3375,169101.3281,4053.897709
3.402968969,0.041946902,44981593.13,168101.1488,166,450393.8604,169101.3281,4007.474673
3.402968969,0.041946902,45014524.98,170869.2624,166,513833.0483,169101.3281,4073.465568
3.402968969,0.037538682,43289710.53,164057.0268,166,504630.1849,169101.3281,4370.345938
3.402968969,0.042609348,45328007.26,171044.8812,166,502371.0054,169101.3281,4014.257227
3.402968969,0.041946902,45004228.84,170039.2072,166,502596.3374,169101.3281,4053.677332
3.402968969,0.041946902,45477661.68,147776.8698,231,419383.0405,121827.4219,3522.95072
3.402968969,0.047853251,47290097.99,178135.2325,166,500604.5688,169101.3281,3722.531462
3.402968969,0.042675248,45351375.35,171130.7977,166,502369.4048,169101.3281,4010.071526
3.402968969,0.042675248,45268032.96,171007.1417,166,502298.4146,169101.3281,4007.17392
3.402968969,0.041946902,44921425.31,169828.9835,166,502395.3371,169101.3281,4048.665671
3.402968969,0.041946902,48829598.23,181822.1693,166,513295.7616,169101.3281,4334.579173
3.402968969,0.041946902,45004228.84,170039.2076,166,502596.3375,169101.3281,4053.677342
3.402968969,0.041946902,44910744.8,169640.2925,166,502123.5044,169101.3281,4044.167341
3.402968969,0.041946902,45023675.76,170642.1792,166,509679.7328,169101.3281,4068.05198
3.402968969,0.041946902,45004228.87,170039.2101,166,502596.3375,169101.3281,4053.677401
2.481236373,0.032343226,45835138.62,173083.4485,166,502596.3375,169101.3281,5351.459089
3.023588791,0.041946902,46748804.74,176504.3928,166,502596.3375,169101.3281,4207.805176
3.402968969,0.041946902,45004228.85,170039.2087,166,502596.3375,169101.3281,4053.677367
2.186003154,0.045139998,58530537.65,197262.5832,211,440670.4209,133066.1719,4370.017513
2.186003154,0.045139998,58664464.69,190597.2641,227,377230.9357,124111.4523,4222.358688
2.186003154,0.046013715,58965524.87,196757.5467,212,387964.6578,133066.1719,4276.063012
2.186003154,0.040572351,56268682.1,186672.0524,212,391500.7056,133066.1719,4600.967054
2.186003154,0.045170665,58522579.96,195167.0656,212,388449.3809,133066.1719,4320.659554
2.186003154,0.045170665,58096969.71,216670.8655,166,471648.2448,169101.3281,4796.716301
2.186003154,0.030580459,50971185.68,169837.568,205,401331.5917,137137.1954,5553.793915
2.186003154,0.041461863,56687034.09,188292.0624,212,390819.7442,133066.1719,4541.331399
2.186003154,0.044173101,58057073.52,193347.7702,212,389067.2474,133066.1719,4377.047746
2.186003154,0.045170665,58590619.17,195382.8376,212,388722.1378,133066.1719,4325.43637
2.186003154,0.045170665,54696176.25,184415.5607,212,378053.2744,133066.1719,4082.639924
2.186003136,0.045170665,58522581.2,195167.1466,212,388449.3811,133066.1719,4320.661346
2.186003154,0.045170665,58604240.98,195709.6438,212,389279.758,133066.1719,4332.671292
2.186003154,0.045170665,58461153.4,194453.1688,212,380658.8969,133066.1719,4304.85512
2.186003154,0.045170665,58522579.82,195167.056,212,388449.3811,133066.1719,4320.65934
3.023588791,0.058583195,57230370.22,190196.2804,212,388449.3811,133066.1719,3246.601381
2.481236373,0.045170665,56102215.53,185844.3713,212,388449.3811,133066.1719,4114.271308
2.186003154,0.045170665,58522579.82,195167.0557,212,388449.3811,133066.1719,4320.659335
2.186003154,0.045170665,58522579.9,195167.0617,212,388449.3811,133066.1719,4320.659468
2.408513152,0.044132066,51370746.89,182296.8744,195,476497.0964,144081.3281,4130.712425
2.408513152,0.044132066,51336891.86,180354.3336,195,424294.6226,144081.3281,4086.695888
2.408513158,0.044156013,51340240.52,180209.8191,195,447773.5081,144081.3281,4081.206727
2.408513152,0.045137719,51829112.86,184087.7689,195,476264.3842,144081.3281,4078.357842
2.408513152,0.047755534,53021002.49,188749.1848,195,475695.7491,144081.3281,3952.404418
2.408513152,0.044110302,51355083.42,182252.6516,195,476502.6159,144081.3281,4131.748027
2.408513152,0.044110302,51158419.3,189710.4858,175,493294.2623,160891.6406,4300.820418
2.408513152,0.039415324,49082867.9,173777.7597,195,477726.4596,144081.3281,4408.88822
2.408513152,0.046986367,52666061.49,187379.6899,195,475889.7945,144081.3281,3987.958647
2.408513152,0.051839243,54721573.98,195815.1929,195,474832.4026,144081.3281,3777.354422
2.408513152,0.044132066,51651687.12,183233.3479,195,477392.4946,144081.3281,4151.932223
2.408513152,0.044132066,50884730.79,180873.4903,195,475373.3315,144081.3281,4098.459594
2.408513152,0.044132066,51362964.18,182289.3582,195,476497.0964,144081.3281,4130.542114
2.408513152,0.044132066,51864530.63,184864.3009,195,479374.9651,144081.3281,4188.888412
2.408513152,0.044132066,51360372.18,182177.57,195,475254.9906,144081.3281,4128.009075
2.408513152,0.044132066,51362964.17,182289.3562,195,476497.0964,144081.3281,4130.542068
2.546160599,0.04593313,51062058.11,181151.4817,195,476497.0964,144081.3281,3943.808783
2.033154798,0.044132066,54641690.66,195315.1765,195,476497.0964,144081.3281,4425.697527
2.408513152,0.044132066,51362964.02,182289.345,195,476497.0964,144081.3281,4130.541813
2.158307264,0.052311733,57355737.44,214019.2751,175,464235.6594,160891.6406,4091.228958
2.158307264,0.052311733,57356193.29,214197.9136,175,440749.2516,160891.6406,4094.643843
2.158307264,0.049050792,55789262.67,205572.6369,175,412669.8513,160891.6406,4191.015663
2.158307264,0.051929035,57076666.69,211210.8827,175,412057.1015,160891.6406,4067.298453
2.158307264,0.052316079,57329074.8,212084.2823,175,412032.3923,160891.6406,4053.902482
2.158307264,0.052316079,57546236.49,203742.0146,196,395242.2742,144081.3281,3894.443518
2.158307264,0.062778566,62074592.33,232786.8438,175,410502.7131,160891.6406,3708.062438
2.158307264,0.051764213,57025557.96,210911.1156,175,412065.6273,160891.6406,4074.458067
2.158307264,0.045070783,53944192.17,197695.804,175,413611.5787,160891.6406,4386.340582
2.158307264,0.052311733,56924857.43,210725.2866,175,411038.2226,160891.6406,4028.260512
2.158307264,0.052311733,57791718.6,213693.3212,175,413129.6589,160891.6406,4084.997967
2.158307264,0.052311733,57328976.46,212077.6334,175,412033.2014,160891.6406,4054.112205
2.158307264,0.052311733,56822842.97,209518.6871,175,409857.5879,160891.6406,4005.19495
2.158307264,0.052311733,57354940.19,212230.8388,175,413447.4886,160891.6406,4057.040905
2.158307264,0.052311733,57328976.59,212077.6448,175,412033.2014,160891.6406,4054.112423
2.033154798,0.05026056,57877615.13,214095.2219,175,412033.2014,160891.6406,4259.706241
2.546160599,0.052311733,53909348.49,197647.5945,175,412033.2014,160891.6406,3778.265121
2.158307264,0.052311733,57328976.7,212077.6539,175,412033.2014,160891.6406,4054.112597
2.158307264,0.052311733,57328976.42,212077.6299,175,412033.2014,160891.6406,4054.112139
2.491547178,0.060708933,60584654.37,207816.787,199,413920.7453,141807.4219,3423.166503
2.491547178,0.060708933,60611795.35,209831.1759,198,461077.6126,141807.4219,3456.347599
2.491547178,0.060708933,61138090.6,193394.6167,249,385201.9177,113086.1719,3185.603932
2.491547178,0.059509257,60034754.24,205780.6217,199,414076.4161,141807.4219,3457.959839
2.491547178,0.061226554,60841423.92,208745.1719,199,413901.8256,141807.4219,3409.389506
2.491547178,0.061226554,60778375.14,208655.4855,199,413853.4708,141807.4219,3407.924677
2.491547178,0.060708933,60598427.97,209052.5524,199,430703.3509,141807.4219,3443.522081
2.491547178,0.097248282,73452310.3,266387.3525,199,411084.1918,141807.4219,2739.249967
2.491547178,0.061375967,60888906.74,208974.1696,199,413910.2964,141807.4219,3404.820821
2.491547178,0.05412851,57861834.92,196929.4914,199,414890.7518,141807.4219,3638.184258
2.491547178,0.060708933,60605903.79,207898.5813,199,413973.6638,141807.4219,3424.513823
2.491547178,0.060708933,60276640.07,206970.76,199,413526.4186,141807.4219,3409.230713
2.491547178,0.060708933,60588550.62,207820.7378,199,413920.7453,141807.4219,3423.231581
2.491547178,0.060708933,62013626.81,215057.0112,199,417669.3999,141807.4219,3542.427769
2.491547178,0.060708933,60675500.22,208662.3431,199,422468.294,141807.4219,3437.094537
2.491547178,0.060708933,60588550.86,207820.755,199,413920.7453,141807.4219,3423.231865
2.541875185,0.061935335,60588509.27,207817.8448,199,413920.7453,141807.4219,3355.400345
2.249079005,0.060708933,62911366.43,217685.6044,199,413920.7453,141807.4219,3585.726063
2.491547178,0.060708933,60588550.91,207820.7589,199,413920.7453,141807.4219,3423.231929
2.294509676,0.088180399,74813560.55,255798.9213,245,412869.6388,115070.1282,2900.859198
2.294509676,0.088180399,74153727.83,273647.3691,198,488744.1715,141807.4219,3103.267534
2.294509676,0.088180399,74818330.34,258015.0752,243,460031.2419,115739.5313,2925.991245
2.294509676,0.089422441,75228961.07,259987.9323,243,459720.3867,115739.5313,2907.412621
2.294509676,0.087683749,74636549.17,257196.2035,243,460131.3838,115739.5313,2933.225448
2.294509676,0.088180399,74816631.78,256789.0307,243,443247.0264,115739.5313,2912.087424
2.294509676,0.055236174,61720700.76,208007.7372,223,470916.3222,126113.862,3765.788292
2.294509676,0.087578995,74543491.87,256956.5963,243,460078.7906,115739.5313,2933.997995
2.294509676,0.099158186,78664410.45,275943.7586,243,457972.2587,115739.5313,2782.864123
2.294509676,0.088180399,74763671.1,257821.7226,243,459842.0411,115739.5313,2923.798552
2.294509676,0.088180399,75176413.75,259408.3565,242,460991.9141,116035.5401,2941.791596
2.294509676,0.088180399,74829942.54,258021.0886,243,460026.5022,115739.5313,2926.059439
2.294509676,0.088180399,73435658.55,250933.928,243,452571.3159,115739.5313,2845.688283
2.294509676,0.088180399,74740320.78,256954.0912,243,449338.5483,115739.5313,2913.959274
2.294509676,0.088180399,74829941.89,258021.0432,243,460026.5022,115739.5313,2926.058925
2.249079005,0.08643431,74831007.18,258025.2636,243,460026.5022,115739.5313,2985.218064
2.541875185,0.088180399,71882472,244786.815,243,460026.5022,115739.5313,2775.977632
2.294509676,0.088180399,74829942.61,258021.0878,243,460026.5022,115739.5313,2926.05943
2.294509676,0.088180399,74829942.84,258021.1023,243,460026.5022,115739.5313,2926.059594
2.521513588,0.069573436,61964928.58,214222.9691,214,393819.1119,131571.3281,3079.091427
2.521513588,0.069573436,61955804.58,214122.3954,214,391296.3161,131571.3281,3077.645852
2.521513588,0.069573436,61970090.37,215044.8956,214,405056.5039,131571.3281,3090.905226
2.521513588,0.069341408,61862152.48,213838.0145,214,393853.848,131571.3281,3083.842988
2.521513588,0.067901787,61319275.39,211547.8706,214,394097.9213,131571.3281,3115.497853
2.521513588,0.069642653,62006623.38,214344.7988,214,393807.2687,131571.3281,3077.780476
2.521513588,0.069642653,62189507.84,210194.2357,228,385607.8998,123361.6406,3018.182472
2.521513588,0.069573436,61925374.34,214174.7773,214,393777.6627,131571.3281,3078.398735
2.521513588,0.07374551,63534041.56,220867.8543,214,393218.0819,131571.3281,2995.000718
2.521513588,0.076213629,64393082.97,224697.3986,214,392780.0506,131571.3281,2948.257457
2.521513588,0.069573436,61576549.45,212947.0759,214,392778.8611,131571.3281,3060.752629
2.521513588,0.069573436,63410411.8,219414.0471,214,397740.7408,131571.3281,3153.70436
2.521513588,0.069573436,61957140.57,214215.8455,214,393819.1119,131571.3281,3078.989038
2.521513588,0.069573436,62184367.69,215414.8876,214,394921.8067,131571.3281,3096.223232
2.521513588,0.069573436,61914183.98,213744.1379,214,388915.7738,131571.3281,3072.209042
2.521513588,0.069573436,61957140.46,214215.8379,214,393819.1119,131571.3281,3078.988929
1.772901226,0.054728403,64773173.54,226381.2602,214,393819.1119,131571.3281,4136.449239
3.01032739,0.069573436,57854853.58,197524.1118,214,393819.1119,131571.3281,2839.073709
2.521513588,0.069573436,61957140.33,214215.8288,214,393819.1119,131571.3281,3078.988798
2.155753799,0.061966997,64709441.47,220932.7333,228,393253.8542,123361.6406,3565.329038
2.155753799,0.061966997,64698254.11,219803.688,229,379493.1889,123361.6406,3547.108932
2.155753804,0.062005632,64743462.11,220928.4737,228,390730.3106,123361.6406,3563.038795
2.155753799,0.063347815,65316130.95,223379.8488,228,390541.0678,123361.6406,3526.243957
2.155753799,0.06195491,64711564.54,220824.4486,228,390732.8848,123361.6406,3564.276804
2.155753799,0.06195491,64537911.72,225110.9,214,398931.9937,131571.3281,3633.463434
2.155753804,0.061968491,64732082.36,220875.1103,228,390772.4353,123361.6406,3564.313193
2.155753799,0.058348274,63090847.8,214165.154,228,391239.0531,123361.6406,3670.462534
2.155753799,0.056529854,62378171.1,210934.7907,228,391633.8748,123361.6406,3731.387482
2.155753799,0.061968491,65100512.79,222240.097,228,391427.7488,123361.6406,3586.340301
2.155753799,0.061968491,63191941.54,215523.9334,228,388410.5435,123361.6406,3477.960002
2.155753791,0.061968491,64711965.75,220845.0379,228,390730.8326,123361.6406,3563.827907
2.155753799,0.061968491,64452456.58,219477.7584,228,390085.3178,123361.6406,3541.763799
2.15575379,0.061968491,64749060.54,221400.8409,228,396567.1529,123361.6406,3572.797031
2.155753799,0.061968491,64711963.18,220844.8775,228,390730.8326,123361.6406,3563.825318
3.01032739,0.078777392,62413440.09,211291.3033,228,390730.8326,123361.6406,2682.131243
1.772901226,0.061968491,69827843.53,243226.6273,228,390730.8326,123361.6406,3925.004838
2.155753799,0.061968491,64711963,220844.8656,228,390730.8326,123361.6406,3563.825127
2.155753799,0.061968491,64711963.59,220844.905,228,390730.8326,123361.6406,3563.825762
2.41672493,0.059241805,62090197.49,240497.2898,155,539699.1546,181611.3281,4059.587498
2.41672493,0.059241805,62069727.77,240376.4472,155,537176.3579,181611.3281,4057.547678
2.41672493,0.059241805,62072101.61,241739.068,154,550936.3072,181611.3281,4080.548679
2.41672493,0.059241805,62062867.85,240457.5265,155,539694.7714,181611.3281,4058.916295
2.41672493,0.058202074,61550959.99,238479.9298,155,540020.175,181611.3281,4097.447267
2.41672493,0.059122427,62031633.47,240266.5002,155,539736.9558,181611.3281,4063.880895
2.416724935,0.059241805,62162826.74,236362.798,162,531505.0176,173401.6406,3989.797392
2.41672493,0.051320775,58772658.46,226146.7127,155,542551.8144,181611.3281,4406.533446
2.41672493,0.059818327,62330435.28,241561.9416,155,539588.503,181611.3281,4038.259738
2.41672493,0.049313967,57939370.92,222548.3121,155,543472.7656,181611.3281,4512.886036
2.41672493,0.059241805,62028336.73,240318.5801,155,539551.1587,181611.3281,4056.570883
2.41672493,0.059241805,63223095.03,244554.8972,155,543090.9967,181611.3281,4128.079797
2.41672493,0.059241805,62070692.04,240470.1837,155,539699.1546,181611.3281,4059.129947
2.41672493,0.059241805,62766702.52,245207.6814,154,545061.0489,181611.3281,4139.098776
2.41672493,0.059241805,62054473.85,240059.3435,155,535362.1335,181611.3281,4052.194977
2.41672493,0.059241805,62070691.77,240470.1585,155,539699.1546,181611.3281,4059.129522
3.490876268,0.078384598,60043155.75,231889.386,155,539699.1546,181611.3281,2958.353962
1.543020466,0.059241805,73323540.7,294560.3979,155,539699.1546,181611.3281,4972.171244
2.41672493,0.059241805,62070692.23,240470.2026,155,539699.1546,181611.3281,4059.130267
2.337066443,0.05575532,62771430.36,240414.2493,162,554161.4587,173401.6406,4311.951705
2.337066443,0.05575532,62760635.48,239490.871,162,540401.3525,173401.6406,4295.390447
2.337066443,0.05575532,62806628.94,240364.3566,162,551643.0618,173401.6406,4311.056855
2.337066443,0.057119095,63427424.4,242859.2484,162,550929.3032,173401.6406,4251.804887
2.337066443,0.055911904,62833495.21,240597.1892,162,551553.8878,173401.6406,4303.147837
2.337066443,0.05575532,62686058.01,244919.1381,154,559832.5198,181611.3281,4392.749174
2.337066443,0.064354286,66295668.28,255633.7239,162,547631.5569,173401.6406,3972.287452
2.337066443,0.055129455,62465356.85,239130.621,162,551911.8981,173401.6406,4337.619863
2.337066443,0.06713321,67313950.87,260442.5276,162,546504.2431,173401.6406,3879.488644
2.337066443,0.05575532,62797380.55,240441.2821,162,551782.7651,173401.6406,4312.436552
2.337066443,0.05575532,61595213.78,235649.9103,162,546995.5197,173401.6406,4226.500864
2.337066443,0.05575532,62770426.57,240320.8818,162,551638.662,173401.6406,4310.277113
2.337066443,0.05575532,61990747.47,235404.694,162,545294.6636,173401.6406,4222.102786
2.337066443,0.05575532,62801689.9,241175.2303,162,561317.1614,173401.6406,4325.600287
2.337066443,0.05575532,62770427.91,240320.9984,162,551638.662,173401.6406,4310.279202
1.543020466,0.042138965,65932176.34,254136.2312,162,551638.662,173401.6406,6030.908277
3.490876268,0.05575532,55140204.31,208533.0223,162,551638.662,173401.6406,3740.145701
2.337066443,0.05575532,62770427.84,240320.9926,162,551638.662,173401.6406,4310.279099
2.337066443,0.05575532,62770427.74,240320.9826,162,551638.662,173401.6406,4310.27892
3.475964027,0.091295688,67659125.67,245248.8877,180,430751.7026,156591.3281,2686.314042
3.475964027,0.091295688,67665794.71,245163.712,180,428228.9074,156591.3281,2685.381076
3.475964027,0.091295688,67677771.6,246086.9698,180,441989.1123,156591.3281,2695.493907
3.475964027,0.091295688,67666972.74,245261.1435,180,430756.9402,156591.3281,2686.448285
3.475964027,0.093109479,68169778.71,247445.5723,180,430412.4988,156591.3281,2657.576584
3.475964027,0.091909234,67823449.2,245973.7289,180,430618.8356,156591.3281,2676.267848
3.475964027,0.091144358,68355025.9,221681.3109,242,372627.1222,116403.1504,2432.20003
3.475964027,0.081053378,64740345.11,232994.2182,180,433229.5374,156591.3281,2874.577502
3.475964027,0.091878818,67863317.04,246013.1297,180,430696.9952,156591.3281,2677.582667
3.475964027,0.091878818,67815626.11,245938.1515,180,430625.3826,156591.3281,2676.766611
3.475964027,0.091144358,67627987.5,245118.6836,180,430815.7597,156591.3281,2689.345651
3.475964027,0.091144358,60094512.77,220257.3846,180,419074.7209,156591.3281,2416.577272
3.475964027,0.091144358,67627807.56,245080.0833,180,430784.7906,156591.3281,2688.922144
3.475964027,0.091144358,67165511.26,241732.4671,180,428655.3239,156591.3281,2652.193419
3.475964027,0.091144358,67656095.42,245411.6411,180,434201.0097,156591.3281,2692.559866
3.475964027,0.091144358,67627808.29,245080.1299,180,430784.7906,156591.3281,2688.922656
3.765382638,0.098735505,67626679.35,245068.9106,180,430784.7906,156591.3281,2482.074828
3.11475123,0.091144358,70225279.22,256664.5361,180,430784.7906,156591.3281,2816.022198
3.475964027,0.091144358,67627808.18,245080.1204,180,430784.7906,156591.3281,2688.922551
3.37410203,0.091175414,61466428.06,195957.1291,267,373327.7097,105773.1428,2149.232123
3.37410203,0.091175414,61479726.59,195057.8324,267,359568.1422,105773.1428,2139.368755
3.37410203,0.091175414,61480250.67,195871.6936,267,370799.4023,105773.1428,2148.295078
3.37410203,0.089250756,60878399.35,193788.6887,266,370954.1226,105973.2864,2171.283436
3.37410203,0.090524365,61308803.13,195297.9027,266,370871.6656,105839.8932,2157.407042
3.37410203,0.091175414,60489656.59,222204.7806,180,428956.4264,156591.3281,2437.112926
3.37410203,0.102106842,64460347.3,208014.9901,268,369850.2425,105396.1319,2037.228707
3.37410203,0.090379784,61220429.76,195075.772,266,370810.8522,105854.8464,2158.400515
3.37410203,0.090379784,61260470.2,195130.3015,266,370886.6191,105854.8466,2159.003852
3.37410203,0.091175414,61488791.13,195844.2986,267,370772.6704,105740.8979,2147.994612
3.37410203,0.091175414,68560952.48,223178.1749,237,384008.2691,118976.4967,2447.788987
3.37410203,0.091175414,61484218.61,195877.8078,267,370804.9152,105773.1428,2148.362137
3.37410203,0.091175414,61769164.69,197868.3536,264,371964.3121,106932.5397,2170.194182
3.37410203,0.091175414,61496244.6,195591.2423,268,369487.6641,105396.137,2145.219124
3.37410203,0.091175414,61488118.45,195880.9042,267,370804.9152,105773.1428,2148.396098
3.11475123,0.084165515,61497099.98,195897.557,267,370804.9152,105773.1428,2327.527567
3.765382638,0.091175414,58853620.99,185805.9827,267,370804.9152,105773.1428,2037.895679
3.37410203,0.091175414,61488118.15,195880.8922,267,370804.9152,105773.1428,2148.395967
3.37410203,0.091175414,61488117.94,195880.8811,267,370804.9152,105773.1428,2148.395844
1.849187767,0.039469485,56535881.25,187050.5469,227,377921.6246,123990.0723,4739.118028
1.849187767,0.039469485,56522754.28,186947.434,227,375398.8295,123990.0723,4736.505555
1.849187767,0.039469485,56538103.85,187869.5124,227,389158.333,123990.0723,4759.867362
1.849187767,0.040787553,57267631.94,189386.9691,229,377048.9485,123112.0075,4643.25401
1.849187767,0.038756562,56015330.88,185621.7237,226,378342.7937,124489.899,4789.426967
1.849187767,0.039491384,56532622.32,187082.7821,227,377906.5508,123975.0043,4737.306268
1.849187767,0.039491384,56166867.98,199976.0566,190,419698.5387,148381.6406,5063.789493
1.849187767,0.031138645,51601818.95,172067.0514,215,385152.7508,131259.5815,5525.836254
1.849187767,0.040075835,56944170.76,188195.4464,228,377585.664,123578.9612,4695.983205
1.849187767,0.037718937,55540137.49,183817.9624,225,379183.4069,125251.1156,4873.360081
1.849187767,0.039469485,56537900.3,187175.62,227,378132.1412,124200.589,4742.286883
1.849187767,0.039469485,58697863.27,195538.5068,216,384275.0487,130343.4965,4954.169223
